Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2010,14-Jun-10,brw1,j4,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw1,j6,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw1,j8,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw1,j10,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw1,j12,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw1,l2,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw1,l4,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw2,b4,20,0,80,100,myang,NA
barr,2010,14-Jun-10,brw2,b6,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw2,b10,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,b12,80,0,20,100,myang,NA
barr,2010,14-Jun-10,brw2,d2,70,0,30,100,myang,NA
barr,2010,14-Jun-10,brw2,d4,70,0,30,100,myang,NA
barr,2010,14-Jun-10,brw2,d6,30,0,70,100,myang,NA
barr,2010,14-Jun-10,brw2,d8,20,0,80,100,myang,NA
barr,2010,14-Jun-10,brw2,d10,20,0,80,100,myang,NA
barr,2010,14-Jun-10,brw2,d12,10,0,90,100,myang,NA
barr,2010,14-Jun-10,brw2,f2,90,0,10,100,myang,NA
barr,2010,14-Jun-10,brw2,f4,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,f6,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw2,f8,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw2,f10,30,0,70,100,myang,NA
barr,2010,14-Jun-10,brw2,f12,40,0,60,100,myang,NA
barr,2010,14-Jun-10,brw2,h2,75,0,25,100,myang,NA
barr,2010,14-Jun-10,brw2,h4,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,h6,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw2,h8,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,h10,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,h12,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,j2,80,0,20,100,myang,NA
barr,2010,14-Jun-10,brw2,j4,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,j6,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,j8,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,j10,60,0,40,100,myang,NA
barr,2010,14-Jun-10,brw2,j12,80,0,20,100,myang,NA
barr,2010,14-Jun-10,brw2,l2,70,0,30,100,myang,NA
barr,2010,14-Jun-10,brw2,l4,80,0,20,100,myang,NA
barr,2010,14-Jun-10,brw2,l6,70,0,30,100,myang,NA
barr,2010,14-Jun-10,brw2,l8,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw2,l12,50,0,50,100,myang,NA
barr,2010,14-Jun-10,brw3,b2,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,b4,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,b6,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,b8,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,b10,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,b12,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,d2,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,d4,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,d6,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,d8,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,f4,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,f6,50,0,50,100,rdugan,NA
barr,2010,14-Jun-10,brw3,f8,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,h4,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw3,h6,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,h8,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw3,j6,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw3,j8,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,j10,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw3,l4,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw3,l6,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,l8,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw3,l10,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw3,l12,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,b6,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,b8,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,b10,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,b12,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d2,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d4,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d6,50,0,50,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d8,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d10,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,d12,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw5,f4,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,f6,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,f8,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,f10,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,f12,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h2,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h4,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h6,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h8,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h10,90,0,10,100,rdugan,NA
barr,2010,14-Jun-10,brw5,h12,30,0,70,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j2,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j4,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j6,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j8,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j10,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,j12,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l2,50,0,50,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l4,80,0,20,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l6,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l8,60,0,40,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l10,50,0,50,100,rdugan,NA
barr,2010,14-Jun-10,brw5,l12,70,0,30,100,rdugan,NA
barr,2010,14-Jun-10,brw8,b2,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,b4,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,b6,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,b8,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,b10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,b12,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,d2,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,d4,20,0,80,100,abankert,NA
barr,2010,14-Jun-10,brw8,d6,20,0,80,100,abankert,NA
barr,2010,14-Jun-10,brw8,d8,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,d10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,d12,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,f2,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,f4,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,f6,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,f8,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,f10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,f12,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,h2,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,h4,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,h6,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,h8,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,h10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,h12,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,j2,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,j4,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,j6,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,j8,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,j10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,j12,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,l2,10,0,90,100,abankert,NA
barr,2010,14-Jun-10,brw8,l4,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,l6,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,l8,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,l10,0,0,100,100,abankert,NA
barr,2010,14-Jun-10,brw8,l12,0,0,100,100,abankert,NA
barr,2010,15-Jun-10,brw6,b2,60,0,40,100,rdugan,NA
barr,2010,15-Jun-10,brw6,b4,80,0,20,100,rdugan,NA
barr,2010,15-Jun-10,brw6,b8,40,0,60,100,rdugan,NA
barr,2010,15-Jun-10,brw6,b10,30,0,70,100,rdugan,NA
barr,2010,15-Jun-10,brw6,b12,30,0,70,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d2,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d4,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d6,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d8,60,0,40,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d10,20,0,80,100,rdugan,NA
barr,2010,15-Jun-10,brw6,d12,30,0,70,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f2,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f4,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f6,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f8,20,0,80,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f10,60,0,40,100,rdugan,NA
barr,2010,15-Jun-10,brw6,f12,40,0,60,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h2,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h4,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h6,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h8,20,0,80,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h10,70,0,30,100,rdugan,NA
barr,2010,15-Jun-10,brw6,h12,20,0,80,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j2,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j4,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j6,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j8,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j10,30,0,70,100,rdugan,NA
barr,2010,15-Jun-10,brw6,j12,20,0,80,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l2,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l4,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l6,0,0,100,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l8,10,0,90,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l10,30,0,70,100,rdugan,NA
barr,2010,15-Jun-10,brw6,l12,70,0,30,100,rdugan,NA
barr,2010,16-Jun-10,brw1,b2,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw1,b4,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw1,b6,40,0,60,100,adoll,NA
barr,2010,16-Jun-10,brw1,b8,40,0,60,100,adoll,NA
barr,2010,16-Jun-10,brw1,b10,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw1,b12,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw1,d2,90,0,10,100,adoll,NA
barr,2010,16-Jun-10,brw1,d4,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,d6,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw1,d8,40,0,60,100,adoll,NA
barr,2010,16-Jun-10,brw1,d10,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,d12,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw1,f2,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw1,f4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,f6,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,f8,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,f10,40,0,60,100,adoll,NA
barr,2010,16-Jun-10,brw1,f12,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,h2,70,0,30,100,adoll,NA
barr,2010,16-Jun-10,brw1,h4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,h6,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,h8,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw1,h10,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw1,h12,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,j2,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,j4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,j6,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw1,j8,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw1,j10,60,0,40,100,adoll,NA
barr,2010,16-Jun-10,brw1,j12,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw1,l2,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,l4,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw1,l6,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,l8,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw1,l10,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw1,l12,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,b2,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,b4,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,b6,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,b8,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,b10,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,b12,70,0,30,100,adoll,NA
barr,2010,16-Jun-10,brw2,d2,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,d4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,d6,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,d8,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,d10,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,d12,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,f2,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,f4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,f6,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,f8,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,f10,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,f12,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw2,h2,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,h4,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,h6,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,h8,0,0,100,100,adoll,NA
barr,2010,16-Jun-10,brw2,h10,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,h12,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,j2,40,0,60,100,adoll,NA
barr,2010,16-Jun-10,brw2,j4,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,j6,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,j8,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,j10,30,0,70,100,adoll,NA
barr,2010,16-Jun-10,brw2,j12,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,l2,80,0,20,100,adoll,NA
barr,2010,16-Jun-10,brw2,l4,50,0,50,100,adoll,NA
barr,2010,16-Jun-10,brw2,l6,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw2,l8,20,0,80,100,adoll,NA
barr,2010,16-Jun-10,brw2,l10,70,0,30,100,adoll,NA
barr,2010,16-Jun-10,brw2,l12,10,0,90,100,adoll,NA
barr,2010,16-Jun-10,brw3,b2,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw3,b4,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw3,b6,70,0,30,100,abankert,NA
barr,2010,16-Jun-10,brw3,b8,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,b10,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw3,b12,0,0,100,100,abankert,NA
barr,2010,16-Jun-10,brw3,d2,80,0,20,100,abankert,NA
barr,2010,16-Jun-10,brw3,d4,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw3,d6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,d8,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,d10,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw3,d12,0,0,100,100,abankert,NA
barr,2010,16-Jun-10,brw3,f2,90,0,10,100,abankert,NA
barr,2010,16-Jun-10,brw3,f4,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw3,f6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,f8,60,0,40,100,abankert,NA
barr,2010,16-Jun-10,brw3,f10,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,f12,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,h2,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,h4,90,0,10,100,abankert,NA
barr,2010,16-Jun-10,brw3,h6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,h8,90,0,10,100,abankert,NA
barr,2010,16-Jun-10,brw3,h12,60,0,40,100,abankert,NA
barr,2010,16-Jun-10,brw3,j2,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw3,j4,80,0,20,100,abankert,NA
barr,2010,16-Jun-10,brw3,j6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,j8,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,j10,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw3,j12,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw3,l2,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw3,l4,90,0,10,100,abankert,NA
barr,2010,16-Jun-10,brw3,l6,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw3,l8,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw3,l10,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw3,l12,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,b2,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,b4,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw5,b6,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,b8,70,0,30,100,abankert,NA
barr,2010,16-Jun-10,brw5,b10,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,b12,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,d2,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,d4,90,0,10,100,abankert,NA
barr,2010,16-Jun-10,brw5,d6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,d8,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,d10,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,d12,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,f2,0,0,100,100,abankert,NA
barr,2010,16-Jun-10,brw5,f4,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,f6,80,0,20,100,abankert,NA
barr,2010,16-Jun-10,brw5,f8,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,f10,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,f12,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,h2,40,0,60,100,abankert,NA
barr,2010,16-Jun-10,brw5,h4,50,0,50,100,abankert,NA
barr,2010,16-Jun-10,brw5,h6,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,h8,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,h10,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,h12,0,0,100,100,abankert,NA
barr,2010,16-Jun-10,brw5,j2,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,j4,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,j6,30,0,70,100,abankert,NA
barr,2010,16-Jun-10,brw5,j8,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,j10,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,j12,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,l2,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,l4,20,0,80,100,abankert,NA
barr,2010,16-Jun-10,brw5,l6,0,0,100,100,abankert,NA
barr,2010,16-Jun-10,brw5,l8,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,l10,10,0,90,100,abankert,NA
barr,2010,16-Jun-10,brw5,l12,60,0,40,100,abankert,NA
barr,2010,16-Jun-10,brw6,b2,50,0,50,100,myang,NA
barr,2010,16-Jun-10,brw6,b4,80,0,20,100,myang,NA
barr,2010,16-Jun-10,brw6,b6,90,0,10,100,myang,NA
barr,2010,16-Jun-10,brw6,b8,30,0,70,100,myang,NA
barr,2010,16-Jun-10,brw6,b10,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,b12,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,d2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,d4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,d6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,d8,50,0,50,100,myang,NA
barr,2010,16-Jun-10,brw6,d10,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,d12,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,f2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,f4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,f6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,f8,30,0,70,100,myang,NA
barr,2010,16-Jun-10,brw6,f10,50,0,50,100,myang,NA
barr,2010,16-Jun-10,brw6,f12,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,h2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,h4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,h6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,h8,50,0,50,100,myang,NA
barr,2010,16-Jun-10,brw6,h10,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw6,h12,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw6,j2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,j4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,j6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,j8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,j10,30,0,70,100,myang,NA
barr,2010,16-Jun-10,brw6,j12,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw6,l2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,l4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,l6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw6,l8,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw6,l10,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw6,l12,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw8,b2,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,b4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,b6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,b8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,b10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,b12,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,d2,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,d4,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,d6,20,0,80,100,myang,NA
barr,2010,16-Jun-10,brw8,d8,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,d10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,d12,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,f2,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,f4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,f6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,f8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,f10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,f12,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,h2,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,h4,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,h6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,h8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,h10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,h12,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,j2,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,j4,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,j6,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,j8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,j10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,j12,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,l2,10,0,90,100,myang,NA
barr,2010,16-Jun-10,brw8,l4,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,l6,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,l8,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,l10,0,0,100,100,myang,NA
barr,2010,16-Jun-10,brw8,l12,0,0,100,100,myang,NA
barr,2010,18-Jun-10,brw1,b2,10,0,90,100,abankert,NA
barr,2010,18-Jun-10,brw1,b4,10,0,90,100,abankert,NA
barr,2010,18-Jun-10,brw1,b6,10,0,90,100,abankert,NA
barr,2010,18-Jun-10,brw1,b8,20,0,80,100,abankert,NA
barr,2010,18-Jun-10,brw1,b10,10,0,90,100,abankert,NA
